,game_id,season,status,coverage,neutral_site,scheduled_date,gametime,conference_game,tournament,tournament_type,tournament_round,tournament_game_no,attendance,lead_changes,times_tied,periods,possession_arrow,venue_id,venue_city,venue_state,venue_address,venue_zip,venue_country,venue_name,venue_capacity,home_team,name,market,team_id,alias,league_id,league_name,league_alias,conf_id,conf_name,conf_alias,division_id,division_name,division_alias,logo_large,logo_medium,logo_small,opp_name,opp_market,opp_id,opp_alias,opp_league_id,opp_league_name,opp_league_alias,opp_conf_id,opp_conf_name,opp_conf_alias,opp_division_id,opp_division_name,opp_division_alias,opp_logo_large,opp_logo_medium,opp_logo_small,win,points_game,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,opp_points_game,opp_minutes,opp_field_goals_made,opp_field_goals_att,opp_field_goals_pct,opp_three_points_made,opp_three_points_att,opp_three_points_pct,opp_two_points_made,opp_two_points_att,opp_two_points_pct,opp_blocked_att,opp_free_throws_made,opp_free_throws_att,opp_free_throws_pct,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_assists_turnover_ratio,opp_personal_fouls,opp_ejections,opp_foulouts,opp_points,opp_fast_break_pts,opp_second_chance_pts,opp_team_turnovers,opp_points_off_turnovers,opp_team_rebounds,opp_flagrant_fouls,opp_player_tech_fouls,opp_team_tech_fouls,opp_coach_tech_fouls,created
32,0889c057-ea4e-425c-8931-ad5a2798ea29,2017,closed,full,False,2018-03-01,2018-03-01 02:00:00+00:00,True,,,,,5718.0,1,0,2,4b3ff02c-e0ba-435b-a565-6075bc491684,0ebba23f-cab2-443c-834f-2f47083803ad,Chestnut Hill,MA,2601 Beacon St,2467,USA,Silvio O. Conte Forum,8606,False,Orange,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.24.png,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,False,70,3:20:00,19,50,38.0,10,24,41.7,9,26,34.6,1,22,25,88.0,11,18,29,8,13,5,4,0.62,19,0,0,70,4,16,2,18,5,0,1,0.0,0.0,85,3:20:00,26,54,48.1,14,27,51.9,12,27,44.4,4,19,24,79.2,8,19,27,19,9,7,1,2.11,22,0,0,85,8,14,1,19,2,0,0,0.0,0.0,2018-03-01 11:31:38+00:00
33,5c8c3b96-067b-46cf-9ac8-eddf8e450998,2017,closed,full,False,2018-02-10,2018-02-10 19:00:00+00:00,True,,,,,7740.0,16,13,2,7aec5187-cb1b-45e5-8f7d-406d766cdc73,0ebba23f-cab2-443c-834f-2f47083803ad,Chestnut Hill,MA,2601 Beacon St,2467,USA,Silvio O. Conte Forum,8606,False,Hurricanes,Miami (FL),7aec5187-cb1b-45e5-8f7d-406d766cdc73,MIA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/miami-fl.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/miami-fl.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/miami-fl.24.png,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,False,70,3:20:00,23,53,43.4,10,27,37.0,13,26,50.0,6,14,20,70.0,7,22,29,11,14,8,2,0.79,20,0,0,70,2,7,1,17,3,0,0,0.0,0.0,72,3:20:00,25,50,50.0,7,19,36.8,18,31,58.1,2,15,19,78.9,5,26,31,14,16,7,6,0.88,18,0,0,72,4,9,0,18,1,0,0,0.0,0.0,2018-02-20 13:03:26+00:00
34,e0b2ece6-fd97-45fa-83f5-ceb21ad5841b,2017,closed,full,False,2017-12-09,2017-12-09 17:00:00+00:00,True,,,,,8606.0,15,6,2,faeb1160-5d15-4f26-99fc-c441cf21fc7f,0ebba23f-cab2-443c-834f-2f47083803ad,Chestnut Hill,MA,2601 Beacon St,2467,USA,Silvio O. Conte Forum,8606,False,Blue Devils,Duke,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/d/duke.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/duke.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/duke.24.png,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,False,84,3:20:00,32,69,46.4,8,30,26.7,24,39,61.5,1,12,13,92.3,12,19,31,13,11,10,3,1.18,20,0,2,84,9,20,0,25,3,1,0,0.0,0.0,89,3:20:00,31,61,50.8,15,26,57.7,16,35,45.7,3,12,15,80.0,8,23,31,18,17,3,1,1.06,18,0,0,89,0,15,0,18,4,0,0,0.0,0.0,2018-02-20 13:03:21+00:00
35,9c317934-13f3-4248-a6a9-6faff93af695,2017,closed,full,False,2018-02-04,2018-02-04 17:00:00+00:00,True,,,,,4763.0,7,5,3,4b3ff02c-e0ba-435b-a565-6075bc491684,0ebba23f-cab2-443c-834f-2f47083803ad,Chestnut Hill,MA,2601 Beacon St,2467,USA,Silvio O. Conte Forum,8606,False,Yellow Jackets,Georgia Tech,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,GT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/g/georgia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/g/georgia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/g/georgia-tech.24.png,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,False,72,3:45:00,29,57,50.9,5,14,35.7,24,43,55.8,1,9,13,69.2,6,24,30,11,12,9,6,0.92,21,0,1,72,4,6,1,12,1,0,0,0.0,0.0,80,3:45:00,27,61,44.3,11,23,47.8,16,38,42.1,6,15,21,71.4,12,24,36,17,13,5,1,1.31,14,0,1,80,0,8,0,14,2,0,0,0.0,0.0,2018-02-20 13:03:22+00:00
36,7e57b025-ba61-4ab7-8f0f-33d2931e7669,2017,closed,full,False,2018-02-17,2018-02-17 21:00:00+00:00,True,,,,,8606.0,0,1,2,4b3ff02c-e0ba-435b-a565-6075bc491684,0ebba23f-cab2-443c-834f-2f47083803ad,Chestnut Hill,MA,2601 Beacon St,2467,USA,Silvio O. Conte Forum,8606,False,Fighting Irish,Notre Dame,80962f09-8821-48b6-8cf0-0cf0eea56aa8,ND,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.24.png,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,True,84,3:20:00,31,49,63.3,14,23,60.9,17,26,65.4,3,8,11,72.7,1,22,23,16,10,5,4,1.6,11,0,0,84,4,0,2,18,1,0,0,0.0,0.0,67,3:20:00,25,56,44.6,7,21,33.3,18,35,51.4,4,10,12,83.3,8,17,25,10,12,4,3,0.83,11,0,0,67,5,12,1,13,3,0,0,0.0,0.0,2018-02-20 13:03:23+00:00
37,2fa12a06-7cad-4bc9-9863-5bf9ad4f3b4e,2017,closed,full,False,2018-01-04,2018-01-04 00:00:00+00:00,True,,,,,3911.0,1,2,2,4b3ff02c-e0ba-435b-a565-6075bc491684,0ebba23f-cab2-443c-834f-2f47083803ad,Chestnut Hill,MA,2601 Beacon St,2467,USA,Silvio O. Conte Forum,8606,False,Tigers,Clemson,dcf5c2e7-c227-4c20-af26-715d5f859412,CLEM,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.24.png,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,True,74,3:20:00,24,56,42.9,8,23,34.8,16,33,48.5,5,18,20,90.0,7,23,30,13,13,8,1,1.0,14,0,0,74,6,12,0,12,2,0,0,0.0,0.0,70,3:20:00,28,57,49.1,9,21,42.9,19,36,52.8,1,5,6,83.3,6,24,30,15,14,5,5,1.07,16,0,0,70,2,9,0,14,2,0,0,0.0,0.0,2018-02-20 13:03:24+00:00
38,c8236546-db08-4daf-9ca5-d27f51125053,2017,closed,full,False,2018-01-06,2018-01-06 21:00:00+00:00,True,,,,,5247.0,2,5,2,4fbebf0a-e117-4a0c-8f15-c247535a2a1b,0ebba23f-cab2-443c-834f-2f47083803ad,Chestnut Hill,MA,2601 Beacon St,2467,USA,Silvio O. Conte Forum,8606,False,Demon Deacons,Wake Forest,4fbebf0a-e117-4a0c-8f15-c247535a2a1b,WAKE,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wake-forest.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wake-forest.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wake-forest.24.png,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,False,71,3:20:00,24,69,34.8,12,26,46.2,12,43,27.9,9,11,15,73.3,9,34,43,14,14,3,1,1.0,25,0,0,71,4,13,1,10,7,0,0,0.0,0.0,77,3:20:00,22,59,37.3,7,22,31.8,15,37,40.5,1,26,35,74.3,4,31,35,15,7,6,9,2.14,16,0,0,77,4,9,0,10,4,0,0,0.0,0.0,2018-02-20 13:03:24+00:00
39,99f1d150-c864-4e71-ae94-286aa48d8a96,2017,closed,full,False,2018-01-16,2018-01-16 00:00:00+00:00,True,,,,,5867.0,0,0,2,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,0ebba23f-cab2-443c-834f-2f47083803ad,Chestnut Hill,MA,2601 Beacon St,2467,USA,Silvio O. Conte Forum,8606,False,Seminoles,Florida State,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,FSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida-st.24.png,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,False,75,3:20:00,27,80,33.8,5,26,19.2,22,54,40.7,8,16,18,88.9,18,28,46,11,10,3,1,1.1,22,0,0,75,4,21,0,4,4,0,0,0.0,0.0,81,3:20:00,26,56,46.4,9,23,39.1,17,33,51.5,1,20,25,80.0,4,32,36,16,12,4,8,1.33,18,0,1,81,4,4,0,11,0,0,0,0.0,0.0,2018-02-20 13:03:24+00:00
40,f9a3424e-dea1-49ad-846a-7164d9e6f679,2017,closed,full,False,2018-01-25,2018-01-25 00:00:00+00:00,True,,,,,21262.0,3,5,2,4b3ff02c-e0ba-435b-a565-6075bc491684,6cb1f33c-6e4e-47fa-b2dd-5d2c2ab03b64,Syracuse,NY,900 Irving Ave,13210,USA,Carrier Dome,35446,False,Eagles,Boston College,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/boston-college.24.png,Orange,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.24.png,False,63,3:20:00,21,44,47.7,11,23,47.8,10,21,47.6,3,10,12,83.3,5,13,18,14,15,7,2,0.93,16,0,1,63,6,7,2,6,2,0,0,0.0,0.0,81,3:20:00,29,48,60.4,7,16,43.8,22,32,68.8,2,16,22,72.7,8,19,27,11,11,8,3,1.0,14,0,0,81,4,14,0,17,1,0,0,0.0,0.0,2018-02-20 13:03:26+00:00
41,aa4a10c0-e4cb-4905-869e-54bb42f9090e,2017,closed,full,False,2017-12-31,2017-12-31 23:00:00+00:00,True,,,,,20688.0,4,2,2,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,6cb1f33c-6e4e-47fa-b2dd-5d2c2ab03b64,Syracuse,NY,900 Irving Ave,13210,USA,Carrier Dome,35446,False,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,Orange,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.24.png,False,56,3:20:00,18,52,34.6,10,30,33.3,8,22,36.4,7,10,18,55.6,7,16,23,13,12,8,0,1.08,17,0,0,56,4,7,0,17,3,0,1,0.0,0.0,68,3:20:00,23,47,48.9,5,15,33.3,18,32,56.3,0,17,20,85.0,8,27,35,10,14,4,7,0.71,18,0,1,68,4,12,1,11,4,0,1,0.0,0.0,2018-02-20 13:03:24+00:00
42,8b738181-7306-42c6-a478-74a7d36729a6,2017,closed,full,False,2018-01-17,2018-01-17 02:00:00+00:00,True,,,,,21259.0,2,2,2,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,6cb1f33c-6e4e-47fa-b2dd-5d2c2ab03b64,Syracuse,NY,900 Irving Ave,13210,USA,Carrier Dome,35446,False,Panthers,Pittsburgh,24051034-96bb-4f78-a3a6-312f3258780f,PITT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.24.png,Orange,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.24.png,False,45,3:20:00,14,40,35.0,8,23,34.8,6,17,35.3,4,9,11,81.8,3,23,26,10,16,5,2,0.63,16,0,0,45,6,1,2,6,2,0,0,0.0,0.0,59,3:20:00,22,51,43.1,5,18,27.8,17,33,51.5,2,10,12,83.3,6,21,27,11,9,10,4,1.22,13,0,0,59,4,9,1,16,3,0,0,0.0,0.0,2018-02-20 13:03:22+00:00
43,336a739b-f1f3-4058-b6aa-03b50b12f1c0,2017,closed,full,False,2018-02-15,2018-02-15 02:00:00+00:00,True,,,,,21125.0,3,7,2,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,6cb1f33c-6e4e-47fa-b2dd-5d2c2ab03b64,Syracuse,NY,900 Irving Ave,13210,USA,Carrier Dome,35446,False,Wolfpack,North Carolina State,52df1e19-b142-4a76-a439-ad68455d0581,NCST,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.24.png,Orange,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.24.png,True,74,3:20:00,27,49,55.1,10,23,43.5,17,26,65.4,3,10,13,76.9,7,13,20,17,17,5,3,1.0,26,0,1,74,6,9,2,14,3,0,1,0.0,0.0,70,3:20:00,23,44,52.3,5,14,35.7,18,30,60.0,3,19,27,70.4,9,14,23,15,14,11,3,1.07,16,0,0,70,4,7,1,32,2,0,1,0.0,0.0,2018-02-20 13:03:24+00:00
44,e48692d8-fdcb-41ed-bbea-ebf4ab4d354f,2017,closed,full,False,2018-02-22,2018-02-22 00:00:00+00:00,True,,,,,27165.0,2,1,2,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,6cb1f33c-6e4e-47fa-b2dd-5d2c2ab03b64,Syracuse,NY,900 Irving Ave,13210,USA,Carrier Dome,35446,False,Tar Heels,North Carolina,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.24.png,Orange,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.24.png,True,78,3:20:00,29,65,44.6,8,22,36.4,21,43,48.8,7,12,15,80.0,13,19,32,25,8,9,3,3.13,14,0,0,78,8,19,0,11,6,0,0,0.0,0.0,74,3:20:00,25,58,43.1,8,23,34.8,17,35,48.6,3,16,17,94.1,8,23,31,13,10,4,7,1.3,16,0,0,74,8,12,0,7,3,0,0,0.0,0.0,2018-02-23 14:43:15+00:00
45,3230d7ec-2e9e-406c-9e91-043fe7229fb0,2017,closed,full,False,2018-02-03,2018-02-03 21:00:00+00:00,True,,,,,27083.0,0,2,2,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,6cb1f33c-6e4e-47fa-b2dd-5d2c2ab03b64,Syracuse,NY,900 Irving Ave,13210,USA,Carrier Dome,35446,False,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,Orange,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.24.png,True,59,3:20:00,23,47,48.9,7,23,30.4,16,24,66.7,4,6,8,75.0,4,25,29,19,9,4,4,2.11,12,0,0,59,2,5,2,2,6,0,0,0.0,0.0,44,3:20:00,17,51,33.3,4,21,19.0,13,30,43.3,4,6,9,66.7,5,18,23,6,6,3,4,1.0,11,0,0,44,4,3,1,14,3,0,0,0.0,0.0,2018-02-20 13:03:24+00:00
